,date,format,deck,wins,games
0,2023-04-18,MOM,Mono-White,16,32
1,2023-04-18,MOM,Mono-Blue,2,5
2,2023-04-18,MOM,Mono-Black,15,23
3,2023-04-18,MOM,Mono-Red,0,1
4,2023-04-18,MOM,Mono-Green,1,3
5,2023-04-18,MOM,Mono-White + Splash,5,8
6,2023-04-18,MOM,Mono-Blue + Splash,0,0
7,2023-04-18,MOM,Mono-Black + Splash,12,19
8,2023-04-18,MOM,Mono-Red + Splash,1,4
9,2023-04-18,MOM,Mono-Green + Splash,48,74
10,2023-04-18,MOM,Azorius (WU),1122,1939
11,2023-04-18,MOM,Dimir (UB),598,1028
12,2023-04-18,MOM,Rakdos (BR),770,1353
13,2023-04-18,MOM,Gruul (RG),585,1014
14,2023-04-18,MOM,Selesnya (GW),876,1573
15,2023-04-18,MOM,Orzhov (WB),793,1439
16,2023-04-18,MOM,Golgari (BG),541,931
17,2023-04-18,MOM,Simic (GU),326,577
18,2023-04-18,MOM,Izzet (UR),747,1342
19,2023-04-18,MOM,Boros (RW),867,1573
20,2023-04-18,MOM,Azorius (WU) + Splash,239,443
21,2023-04-18,MOM,Dimir (UB) + Splash,269,442
22,2023-04-18,MOM,Rakdos (BR) + Splash,262,473
23,2023-04-18,MOM,Gruul (RG) + Splash,273,518
24,2023-04-18,MOM,Selesnya (GW) + Splash,269,507
25,2023-04-18,MOM,Orzhov (WB) + Splash,267,468
26,2023-04-18,MOM,Golgari (BG) + Splash,400,715
27,2023-04-18,MOM,Simic (GU) + Splash,292,502
28,2023-04-18,MOM,Izzet (UR) + Splash,292,546
29,2023-04-18,MOM,Boros (RW) + Splash,132,249
30,2023-04-18,MOM,Jeskai (WUR),142,256
31,2023-04-18,MOM,Sultai (UBG),209,380
32,2023-04-18,MOM,Mardu (BRW),129,263
33,2023-04-18,MOM,Temur (RGU),76,136
34,2023-04-18,MOM,Abzan (GWB),157,304
35,2023-04-18,MOM,Esper (WUB),119,229
36,2023-04-18,MOM,Grixis (UBR),77,147
37,2023-04-18,MOM,Jund (BRG),82,151
38,2023-04-18,MOM,Naya (RGW),99,201
39,2023-04-18,MOM,Bant (GWU),97,185
40,2023-04-18,MOM,Jeskai (WUR) + Splash,24,46
41,2023-04-18,MOM,Sultai (UBG) + Splash,95,163
42,2023-04-18,MOM,Mardu (BRW) + Splash,3,11
43,2023-04-18,MOM,Temur (RGU) + Splash,54,105
44,2023-04-18,MOM,Abzan (GWB) + Splash,32,59
45,2023-04-18,MOM,Esper (WUB) + Splash,9,18
46,2023-04-18,MOM,Grixis (UBR) + Splash,29,50
47,2023-04-18,MOM,Jund (BRG) + Splash,25,59
48,2023-04-18,MOM,Naya (RGW) + Splash,26,50
49,2023-04-18,MOM,Bant (GWU) + Splash,21,44
50,2023-04-18,MOM,Four-color,29,53
51,2023-04-18,MOM,Four-color + Splash,66,130
52,2023-04-18,MOM,Five-color,12,32
53,2023-04-19,MOM,Mono-White,14,30
54,2023-04-19,MOM,Mono-Blue,3,6
55,2023-04-19,MOM,Mono-Black,9,12
56,2023-04-19,MOM,Mono-Red,4,12
57,2023-04-19,MOM,Mono-Green,47,75
58,2023-04-19,MOM,Mono-White + Splash,19,41
59,2023-04-19,MOM,Mono-Blue + Splash,8,14
60,2023-04-19,MOM,Mono-Black + Splash,19,34
61,2023-04-19,MOM,Mono-Red + Splash,4,13
62,2023-04-19,MOM,Mono-Green + Splash,63,111
63,2023-04-19,MOM,Azorius (WU),2943,4939
64,2023-04-19,MOM,Dimir (UB),1805,3039
65,2023-04-19,MOM,Rakdos (BR),1782,3276
66,2023-04-19,MOM,Gruul (RG),1221,2224
67,2023-04-19,MOM,Selesnya (GW),1960,3513
68,2023-04-19,MOM,Orzhov (WB),1801,3348
69,2023-04-19,MOM,Golgari (BG),1520,2636
70,2023-04-19,MOM,Simic (GU),682,1220
71,2023-04-19,MOM,Izzet (UR),1692,2974
72,2023-04-19,MOM,Boros (RW),1827,3329
73,2023-04-19,MOM,Azorius (WU) + Splash,584,1069
74,2023-04-19,MOM,Dimir (UB) + Splash,683,1199
75,2023-04-19,MOM,Rakdos (BR) + Splash,543,1052
76,2023-04-19,MOM,Gruul (RG) + Splash,680,1329
77,2023-04-19,MOM,Selesnya (GW) + Splash,702,1327
78,2023-04-19,MOM,Orzhov (WB) + Splash,589,1154
79,2023-04-19,MOM,Golgari (BG) + Splash,937,1685
80,2023-04-19,MOM,Simic (GU) + Splash,609,1102
81,2023-04-19,MOM,Izzet (UR) + Splash,653,1139
82,2023-04-19,MOM,Boros (RW) + Splash,217,437
83,2023-04-19,MOM,Jeskai (WUR),321,608
84,2023-04-19,MOM,Sultai (UBG),608,1076
85,2023-04-19,MOM,Mardu (BRW),197,382
86,2023-04-19,MOM,Temur (RGU),272,474
87,2023-04-19,MOM,Abzan (GWB),492,939
88,2023-04-19,MOM,Esper (WUB),354,673
89,2023-04-19,MOM,Grixis (UBR),285,514
90,2023-04-19,MOM,Jund (BRG),202,413
91,2023-04-19,MOM,Naya (RGW),140,301
92,2023-04-19,MOM,Bant (GWU),240,492
93,2023-04-19,MOM,Jeskai (WUR) + Splash,27,48
94,2023-04-19,MOM,Sultai (UBG) + Splash,228,398
95,2023-04-19,MOM,Mardu (BRW) + Splash,10,19
96,2023-04-19,MOM,Temur (RGU) + Splash,155,282
97,2023-04-19,MOM,Abzan (GWB) + Splash,128,225
98,2023-04-19,MOM,Esper (WUB) + Splash,48,93
99,2023-04-19,MOM,Grixis (UBR) + Splash,51,90
100,2023-04-19,MOM,Jund (BRG) + Splash,120,225
101,2023-04-19,MOM,Naya (RGW) + Splash,45,98
102,2023-04-19,MOM,Bant (GWU) + Splash,52,113
103,2023-04-19,MOM,Four-color,94,171
104,2023-04-19,MOM,Four-color + Splash,204,362
105,2023-04-19,MOM,Five-color,49,102
106,2023-04-20,MOM,Mono-White,3,9
107,2023-04-20,MOM,Mono-Blue,0,1
108,2023-04-20,MOM,Mono-Black,23,36
109,2023-04-20,MOM,Mono-Red,24,39
110,2023-04-20,MOM,Mono-Green,43,77
111,2023-04-20,MOM,Mono-White + Splash,12,26
112,2023-04-20,MOM,Mono-Blue + Splash,13,26
113,2023-04-20,MOM,Mono-Black + Splash,31,47
114,2023-04-20,MOM,Mono-Red + Splash,3,6
115,2023-04-20,MOM,Mono-Green + Splash,41,73
116,2023-04-20,MOM,Azorius (WU),2710,4638
117,2023-04-20,MOM,Dimir (UB),2265,3927
118,2023-04-20,MOM,Rakdos (BR),1758,3176
119,2023-04-20,MOM,Gruul (RG),1054,1967
120,2023-04-20,MOM,Selesnya (GW),1709,3075
121,2023-04-20,MOM,Orzhov (WB),1510,2854
122,2023-04-20,MOM,Golgari (BG),1368,2425
123,2023-04-20,MOM,Simic (GU),686,1219
124,2023-04-20,MOM,Izzet (UR),1463,2625
125,2023-04-20,MOM,Boros (RW),1488,2742
126,2023-04-20,MOM,Azorius (WU) + Splash,502,919
127,2023-04-20,MOM,Dimir (UB) + Splash,756,1317
128,2023-04-20,MOM,Rakdos (BR) + Splash,469,867
129,2023-04-20,MOM,Gruul (RG) + Splash,594,1112
130,2023-04-20,MOM,Selesnya (GW) + Splash,551,1020
131,2023-04-20,MOM,Orzhov (WB) + Splash,505,1001
132,2023-04-20,MOM,Golgari (BG) + Splash,1055,1794
133,2023-04-20,MOM,Simic (GU) + Splash,613,1120
134,2023-04-20,MOM,Izzet (UR) + Splash,550,927
135,2023-04-20,MOM,Boros (RW) + Splash,196,378
136,2023-04-20,MOM,Jeskai (WUR),300,566
137,2023-04-20,MOM,Sultai (UBG),790,1376
138,2023-04-20,MOM,Mardu (BRW),189,362
139,2023-04-20,MOM,Temur (RGU),193,372
140,2023-04-20,MOM,Abzan (GWB),490,922
141,2023-04-20,MOM,Esper (WUB),412,745
142,2023-04-20,MOM,Grixis (UBR),254,457
143,2023-04-20,MOM,Jund (BRG),195,396
144,2023-04-20,MOM,Naya (RGW),140,294
145,2023-04-20,MOM,Bant (GWU),131,279
146,2023-04-20,MOM,Jeskai (WUR) + Splash,27,49
147,2023-04-20,MOM,Sultai (UBG) + Splash,298,506
148,2023-04-20,MOM,Mardu (BRW) + Splash,7,20
149,2023-04-20,MOM,Temur (RGU) + Splash,92,164
150,2023-04-20,MOM,Abzan (GWB) + Splash,102,207
151,2023-04-20,MOM,Esper (WUB) + Splash,17,48
152,2023-04-20,MOM,Grixis (UBR) + Splash,54,90
153,2023-04-20,MOM,Jund (BRG) + Splash,69,143
154,2023-04-20,MOM,Naya (RGW) + Splash,37,77
155,2023-04-20,MOM,Bant (GWU) + Splash,62,115
156,2023-04-20,MOM,Four-color,143,256
157,2023-04-20,MOM,Four-color + Splash,140,290
158,2023-04-20,MOM,Five-color,49,115
159,2023-04-21,MOM,Mono-White,8,14
160,2023-04-21,MOM,Mono-Blue,0,0
161,2023-04-21,MOM,Mono-Black,19,33
162,2023-04-21,MOM,Mono-Red,15,34
163,2023-04-21,MOM,Mono-Green,36,61
164,2023-04-21,MOM,Mono-White + Splash,13,18
165,2023-04-21,MOM,Mono-Blue + Splash,15,25
166,2023-04-21,MOM,Mono-Black + Splash,15,28
167,2023-04-21,MOM,Mono-Red + Splash,6,12
168,2023-04-21,MOM,Mono-Green + Splash,63,113
169,2023-04-21,MOM,Azorius (WU),2687,4690
170,2023-04-21,MOM,Dimir (UB),2638,4494
171,2023-04-21,MOM,Rakdos (BR),1560,2841
172,2023-04-21,MOM,Gruul (RG),965,1762
173,2023-04-21,MOM,Selesnya (GW),1547,2767
174,2023-04-21,MOM,Orzhov (WB),1354,2542
175,2023-04-21,MOM,Golgari (BG),1230,2206
176,2023-04-21,MOM,Simic (GU),777,1347
177,2023-04-21,MOM,Izzet (UR),1426,2578
178,2023-04-21,MOM,Boros (RW),1320,2432
179,2023-04-21,MOM,Azorius (WU) + Splash,501,926
180,2023-04-21,MOM,Dimir (UB) + Splash,872,1587
181,2023-04-21,MOM,Rakdos (BR) + Splash,502,958
182,2023-04-21,MOM,Gruul (RG) + Splash,435,839
183,2023-04-21,MOM,Selesnya (GW) + Splash,512,963
184,2023-04-21,MOM,Orzhov (WB) + Splash,416,835
185,2023-04-21,MOM,Golgari (BG) + Splash,954,1750
186,2023-04-21,MOM,Simic (GU) + Splash,762,1374
187,2023-04-21,MOM,Izzet (UR) + Splash,556,1037
188,2023-04-21,MOM,Boros (RW) + Splash,152,309
189,2023-04-21,MOM,Jeskai (WUR),218,438
190,2023-04-21,MOM,Sultai (UBG),859,1507
191,2023-04-21,MOM,Mardu (BRW),191,351
192,2023-04-21,MOM,Temur (RGU),215,387
193,2023-04-21,MOM,Abzan (GWB),447,851
194,2023-04-21,MOM,Esper (WUB),350,667
195,2023-04-21,MOM,Grixis (UBR),339,626
196,2023-04-21,MOM,Jund (BRG),159,320
197,2023-04-21,MOM,Naya (RGW),115,250
198,2023-04-21,MOM,Bant (GWU),134,267
199,2023-04-21,MOM,Jeskai (WUR) + Splash,15,32
200,2023-04-21,MOM,Sultai (UBG) + Splash,223,407
201,2023-04-21,MOM,Mardu (BRW) + Splash,18,35
202,2023-04-21,MOM,Temur (RGU) + Splash,128,225
203,2023-04-21,MOM,Abzan (GWB) + Splash,72,157
204,2023-04-21,MOM,Esper (WUB) + Splash,46,77
205,2023-04-21,MOM,Grixis (UBR) + Splash,44,82
206,2023-04-21,MOM,Jund (BRG) + Splash,75,156
207,2023-04-21,MOM,Naya (RGW) + Splash,30,74
208,2023-04-21,MOM,Bant (GWU) + Splash,106,192
209,2023-04-21,MOM,Four-color,82,166
210,2023-04-21,MOM,Four-color + Splash,163,356
211,2023-04-21,MOM,Five-color,44,123
212,2023-04-22,MOM,Mono-White,6,14
213,2023-04-22,MOM,Mono-Blue,2,5
214,2023-04-22,MOM,Mono-Black,12,18
215,2023-04-22,MOM,Mono-Red,13,25
216,2023-04-22,MOM,Mono-Green,21,39
217,2023-04-22,MOM,Mono-White + Splash,9,19
218,2023-04-22,MOM,Mono-Blue + Splash,8,18
219,2023-04-22,MOM,Mono-Black + Splash,58,89
220,2023-04-22,MOM,Mono-Red + Splash,8,14
221,2023-04-22,MOM,Mono-Green + Splash,59,97
222,2023-04-22,MOM,Azorius (WU),2726,4613
223,2023-04-22,MOM,Dimir (UB),2839,4747
224,2023-04-22,MOM,Rakdos (BR),1463,2706
225,2023-04-22,MOM,Gruul (RG),796,1453
226,2023-04-22,MOM,Selesnya (GW),1422,2614
227,2023-04-22,MOM,Orzhov (WB),1483,2755
228,2023-04-22,MOM,Golgari (BG),1196,2066
229,2023-04-22,MOM,Simic (GU),772,1378
230,2023-04-22,MOM,Izzet (UR),1403,2581
231,2023-04-22,MOM,Boros (RW),1294,2377
232,2023-04-22,MOM,Azorius (WU) + Splash,490,907
233,2023-04-22,MOM,Dimir (UB) + Splash,873,1647
234,2023-04-22,MOM,Rakdos (BR) + Splash,366,774
235,2023-04-22,MOM,Gruul (RG) + Splash,539,1021
236,2023-04-22,MOM,Selesnya (GW) + Splash,578,1088
237,2023-04-22,MOM,Orzhov (WB) + Splash,444,869
238,2023-04-22,MOM,Golgari (BG) + Splash,1075,1889
239,2023-04-22,MOM,Simic (GU) + Splash,693,1300
240,2023-04-22,MOM,Izzet (UR) + Splash,544,995
241,2023-04-22,MOM,Boros (RW) + Splash,225,460
242,2023-04-22,MOM,Jeskai (WUR),234,464
243,2023-04-22,MOM,Sultai (UBG),955,1758
244,2023-04-22,MOM,Mardu (BRW),187,383
245,2023-04-22,MOM,Temur (RGU),235,443
246,2023-04-22,MOM,Abzan (GWB),432,798
247,2023-04-22,MOM,Esper (WUB),391,721
248,2023-04-22,MOM,Grixis (UBR),394,682
249,2023-04-22,MOM,Jund (BRG),172,336
250,2023-04-22,MOM,Naya (RGW),84,174
251,2023-04-22,MOM,Bant (GWU),129,283
252,2023-04-22,MOM,Jeskai (WUR) + Splash,13,24
253,2023-04-22,MOM,Sultai (UBG) + Splash,331,615
254,2023-04-22,MOM,Mardu (BRW) + Splash,14,39
255,2023-04-22,MOM,Temur (RGU) + Splash,131,257
256,2023-04-22,MOM,Abzan (GWB) + Splash,108,215
257,2023-04-22,MOM,Esper (WUB) + Splash,34,67
258,2023-04-22,MOM,Grixis (UBR) + Splash,34,75
259,2023-04-22,MOM,Jund (BRG) + Splash,134,233
260,2023-04-22,MOM,Naya (RGW) + Splash,23,57
261,2023-04-22,MOM,Bant (GWU) + Splash,78,150
262,2023-04-22,MOM,Four-color,96,209
263,2023-04-22,MOM,Four-color + Splash,194,393
264,2023-04-22,MOM,Five-color,78,155
265,2023-04-23,MOM,Mono-White,7,13
266,2023-04-23,MOM,Mono-Blue,11,14
267,2023-04-23,MOM,Mono-Black,9,23
268,2023-04-23,MOM,Mono-Red,1,7
269,2023-04-23,MOM,Mono-Green,19,33
270,2023-04-23,MOM,Mono-White + Splash,15,24
271,2023-04-23,MOM,Mono-Blue + Splash,18,30
272,2023-04-23,MOM,Mono-Black + Splash,9,23
273,2023-04-23,MOM,Mono-Red + Splash,12,29
274,2023-04-23,MOM,Mono-Green + Splash,73,119
275,2023-04-23,MOM,Azorius (WU),2566,4481
276,2023-04-23,MOM,Dimir (UB),2926,4949
277,2023-04-23,MOM,Rakdos (BR),1423,2566
278,2023-04-23,MOM,Gruul (RG),787,1473
279,2023-04-23,MOM,Selesnya (GW),1406,2569
280,2023-04-23,MOM,Orzhov (WB),1244,2295
281,2023-04-23,MOM,Golgari (BG),1038,1894
282,2023-04-23,MOM,Simic (GU),734,1368
283,2023-04-23,MOM,Izzet (UR),1240,2305
284,2023-04-23,MOM,Boros (RW),1243,2253
285,2023-04-23,MOM,Azorius (WU) + Splash,518,970
286,2023-04-23,MOM,Dimir (UB) + Splash,1151,1984
287,2023-04-23,MOM,Rakdos (BR) + Splash,508,1006
288,2023-04-23,MOM,Gruul (RG) + Splash,370,713
289,2023-04-23,MOM,Selesnya (GW) + Splash,521,990
290,2023-04-23,MOM,Orzhov (WB) + Splash,403,750
291,2023-04-23,MOM,Golgari (BG) + Splash,948,1693
292,2023-04-23,MOM,Simic (GU) + Splash,784,1409
293,2023-04-23,MOM,Izzet (UR) + Splash,542,986
294,2023-04-23,MOM,Boros (RW) + Splash,198,360
295,2023-04-23,MOM,Jeskai (WUR),250,479
296,2023-04-23,MOM,Sultai (UBG),919,1678
297,2023-04-23,MOM,Mardu (BRW),127,281
298,2023-04-23,MOM,Temur (RGU),196,355
299,2023-04-23,MOM,Abzan (GWB),411,789
300,2023-04-23,MOM,Esper (WUB),346,670
301,2023-04-23,MOM,Grixis (UBR),330,602
302,2023-04-23,MOM,Jund (BRG),212,404
303,2023-04-23,MOM,Naya (RGW),107,233
304,2023-04-23,MOM,Bant (GWU),172,345
305,2023-04-23,MOM,Jeskai (WUR) + Splash,23,48
306,2023-04-23,MOM,Sultai (UBG) + Splash,365,671
307,2023-04-23,MOM,Mardu (BRW) + Splash,23,51
308,2023-04-23,MOM,Temur (RGU) + Splash,131,246
309,2023-04-23,MOM,Abzan (GWB) + Splash,98,206
310,2023-04-23,MOM,Esper (WUB) + Splash,50,87
311,2023-04-23,MOM,Grixis (UBR) + Splash,37,74
312,2023-04-23,MOM,Jund (BRG) + Splash,90,174
313,2023-04-23,MOM,Naya (RGW) + Splash,49,99
314,2023-04-23,MOM,Bant (GWU) + Splash,139,262
315,2023-04-23,MOM,Four-color,154,321
316,2023-04-23,MOM,Four-color + Splash,255,512
317,2023-04-23,MOM,Five-color,85,176
318,2023-04-24,MOM,Mono-White,5,7
319,2023-04-24,MOM,Mono-Blue,11,13
320,2023-04-24,MOM,Mono-Black,4,8
321,2023-04-24,MOM,Mono-Red,0,2
322,2023-04-24,MOM,Mono-Green,29,46
323,2023-04-24,MOM,Mono-White + Splash,18,27
324,2023-04-24,MOM,Mono-Blue + Splash,15,26
325,2023-04-24,MOM,Mono-Black + Splash,15,31
326,2023-04-24,MOM,Mono-Red + Splash,5,8
327,2023-04-24,MOM,Mono-Green + Splash,60,94
328,2023-04-24,MOM,Azorius (WU),2132,3707
329,2023-04-24,MOM,Dimir (UB),2609,4508
330,2023-04-24,MOM,Rakdos (BR),1250,2304
331,2023-04-24,MOM,Gruul (RG),680,1241
332,2023-04-24,MOM,Selesnya (GW),1099,2014
333,2023-04-24,MOM,Orzhov (WB),1063,1982
334,2023-04-24,MOM,Golgari (BG),1046,1821
335,2023-04-24,MOM,Simic (GU),634,1156
336,2023-04-24,MOM,Izzet (UR),1249,2195
337,2023-04-24,MOM,Boros (RW),831,1508
338,2023-04-24,MOM,Azorius (WU) + Splash,432,800
339,2023-04-24,MOM,Dimir (UB) + Splash,872,1572
340,2023-04-24,MOM,Rakdos (BR) + Splash,386,708
341,2023-04-24,MOM,Gruul (RG) + Splash,349,717
342,2023-04-24,MOM,Selesnya (GW) + Splash,463,891
343,2023-04-24,MOM,Orzhov (WB) + Splash,371,758
344,2023-04-24,MOM,Golgari (BG) + Splash,770,1355
345,2023-04-24,MOM,Simic (GU) + Splash,776,1373
346,2023-04-24,MOM,Izzet (UR) + Splash,472,883
347,2023-04-24,MOM,Boros (RW) + Splash,105,216
348,2023-04-24,MOM,Jeskai (WUR),262,458
349,2023-04-24,MOM,Sultai (UBG),982,1676
350,2023-04-24,MOM,Mardu (BRW),171,345
351,2023-04-24,MOM,Temur (RGU),206,364
352,2023-04-24,MOM,Abzan (GWB),305,656
353,2023-04-24,MOM,Esper (WUB),363,712
354,2023-04-24,MOM,Grixis (UBR),279,524
355,2023-04-24,MOM,Jund (BRG),155,352
356,2023-04-24,MOM,Naya (RGW),106,201
357,2023-04-24,MOM,Bant (GWU),117,274
358,2023-04-24,MOM,Jeskai (WUR) + Splash,27,49
359,2023-04-24,MOM,Sultai (UBG) + Splash,338,668
360,2023-04-24,MOM,Mardu (BRW) + Splash,7,17
361,2023-04-24,MOM,Temur (RGU) + Splash,112,191
362,2023-04-24,MOM,Abzan (GWB) + Splash,105,209
363,2023-04-24,MOM,Esper (WUB) + Splash,30,71
364,2023-04-24,MOM,Grixis (UBR) + Splash,62,123
365,2023-04-24,MOM,Jund (BRG) + Splash,72,153
366,2023-04-24,MOM,Naya (RGW) + Splash,63,135
367,2023-04-24,MOM,Bant (GWU) + Splash,76,155
368,2023-04-24,MOM,Four-color,103,219
369,2023-04-24,MOM,Four-color + Splash,206,432
370,2023-04-24,MOM,Five-color,70,150
371,2023-04-25,MOM,Mono-White,7,14
372,2023-04-25,MOM,Mono-Blue,7,14
373,2023-04-25,MOM,Mono-Black,10,18
374,2023-04-25,MOM,Mono-Red,4,10
375,2023-04-25,MOM,Mono-Green,27,52
376,2023-04-25,MOM,Mono-White + Splash,8,14
377,2023-04-25,MOM,Mono-Blue + Splash,8,13
378,2023-04-25,MOM,Mono-Black + Splash,13,29
379,2023-04-25,MOM,Mono-Red + Splash,0,0
380,2023-04-25,MOM,Mono-Green + Splash,51,96
381,2023-04-25,MOM,Azorius (WU),2222,3737
382,2023-04-25,MOM,Dimir (UB),2665,4603
383,2023-04-25,MOM,Rakdos (BR),1196,2269
384,2023-04-25,MOM,Gruul (RG),733,1311
385,2023-04-25,MOM,Selesnya (GW),1024,1882
386,2023-04-25,MOM,Orzhov (WB),906,1736
387,2023-04-25,MOM,Golgari (BG),854,1594
388,2023-04-25,MOM,Simic (GU),713,1273
389,2023-04-25,MOM,Izzet (UR),1186,2154
390,2023-04-25,MOM,Boros (RW),850,1603
391,2023-04-25,MOM,Azorius (WU) + Splash,436,754
392,2023-04-25,MOM,Dimir (UB) + Splash,939,1616
393,2023-04-25,MOM,Rakdos (BR) + Splash,366,715
394,2023-04-25,MOM,Gruul (RG) + Splash,412,780
395,2023-04-25,MOM,Selesnya (GW) + Splash,341,691
396,2023-04-25,MOM,Orzhov (WB) + Splash,322,630
397,2023-04-25,MOM,Golgari (BG) + Splash,727,1367
398,2023-04-25,MOM,Simic (GU) + Splash,734,1379
399,2023-04-25,MOM,Izzet (UR) + Splash,545,1024
400,2023-04-25,MOM,Boros (RW) + Splash,143,279
401,2023-04-25,MOM,Jeskai (WUR),215,440
402,2023-04-25,MOM,Sultai (UBG),942,1714
403,2023-04-25,MOM,Mardu (BRW),166,307
404,2023-04-25,MOM,Temur (RGU),177,334
405,2023-04-25,MOM,Abzan (GWB),372,721
406,2023-04-25,MOM,Esper (WUB),304,617
407,2023-04-25,MOM,Grixis (UBR),288,550
408,2023-04-25,MOM,Jund (BRG),180,352
409,2023-04-25,MOM,Naya (RGW),92,199
410,2023-04-25,MOM,Bant (GWU),124,236
411,2023-04-25,MOM,Jeskai (WUR) + Splash,22,46
412,2023-04-25,MOM,Sultai (UBG) + Splash,379,723
413,2023-04-25,MOM,Mardu (BRW) + Splash,13,29
414,2023-04-25,MOM,Temur (RGU) + Splash,130,233
415,2023-04-25,MOM,Abzan (GWB) + Splash,62,144
416,2023-04-25,MOM,Esper (WUB) + Splash,34,86
417,2023-04-25,MOM,Grixis (UBR) + Splash,40,77
418,2023-04-25,MOM,Jund (BRG) + Splash,102,191
419,2023-04-25,MOM,Naya (RGW) + Splash,33,69
420,2023-04-25,MOM,Bant (GWU) + Splash,116,208
421,2023-04-25,MOM,Four-color,117,231
422,2023-04-25,MOM,Four-color + Splash,269,531
423,2023-04-25,MOM,Five-color,57,133
424,2023-04-26,MOM,Mono-White,15,24
425,2023-04-26,MOM,Mono-Blue,20,31
426,2023-04-26,MOM,Mono-Black,8,16
427,2023-04-26,MOM,Mono-Red,15,28
428,2023-04-26,MOM,Mono-Green,14,23
429,2023-04-26,MOM,Mono-White + Splash,14,22
430,2023-04-26,MOM,Mono-Blue + Splash,10,22
431,2023-04-26,MOM,Mono-Black + Splash,13,32
432,2023-04-26,MOM,Mono-Red + Splash,4,14
433,2023-04-26,MOM,Mono-Green + Splash,4,15
434,2023-04-26,MOM,Azorius (WU),1811,3157
435,2023-04-26,MOM,Dimir (UB),2450,4029
436,2023-04-26,MOM,Rakdos (BR),942,1728
437,2023-04-26,MOM,Gruul (RG),510,976
438,2023-04-26,MOM,Selesnya (GW),868,1568
439,2023-04-26,MOM,Orzhov (WB),794,1530
440,2023-04-26,MOM,Golgari (BG),729,1333
441,2023-04-26,MOM,Simic (GU),579,1005
442,2023-04-26,MOM,Izzet (UR),1035,1858
443,2023-04-26,MOM,Boros (RW),678,1225
444,2023-04-26,MOM,Azorius (WU) + Splash,414,748
445,2023-04-26,MOM,Dimir (UB) + Splash,825,1475
446,2023-04-26,MOM,Rakdos (BR) + Splash,263,526
447,2023-04-26,MOM,Gruul (RG) + Splash,328,633
448,2023-04-26,MOM,Selesnya (GW) + Splash,295,552
449,2023-04-26,MOM,Orzhov (WB) + Splash,314,596
450,2023-04-26,MOM,Golgari (BG) + Splash,718,1336
451,2023-04-26,MOM,Simic (GU) + Splash,668,1217
452,2023-04-26,MOM,Izzet (UR) + Splash,419,762
453,2023-04-26,MOM,Boros (RW) + Splash,130,270
454,2023-04-26,MOM,Jeskai (WUR),173,325
455,2023-04-26,MOM,Sultai (UBG),753,1396
456,2023-04-26,MOM,Mardu (BRW),134,262
457,2023-04-26,MOM,Temur (RGU),185,363
458,2023-04-26,MOM,Abzan (GWB),245,508
459,2023-04-26,MOM,Esper (WUB),225,471
460,2023-04-26,MOM,Grixis (UBR),294,536
461,2023-04-26,MOM,Jund (BRG),142,286
462,2023-04-26,MOM,Naya (RGW),97,164
463,2023-04-26,MOM,Bant (GWU),110,229
464,2023-04-26,MOM,Jeskai (WUR) + Splash,28,55
465,2023-04-26,MOM,Sultai (UBG) + Splash,368,661
466,2023-04-26,MOM,Mardu (BRW) + Splash,9,24
467,2023-04-26,MOM,Temur (RGU) + Splash,131,251
468,2023-04-26,MOM,Abzan (GWB) + Splash,58,123
469,2023-04-26,MOM,Esper (WUB) + Splash,41,78
470,2023-04-26,MOM,Grixis (UBR) + Splash,20,39
471,2023-04-26,MOM,Jund (BRG) + Splash,79,162
472,2023-04-26,MOM,Naya (RGW) + Splash,18,44
473,2023-04-26,MOM,Bant (GWU) + Splash,68,141
474,2023-04-26,MOM,Four-color,71,157
475,2023-04-26,MOM,Four-color + Splash,175,366
476,2023-04-26,MOM,Five-color,59,122
477,2023-04-27,MOM,Mono-White,10,21
478,2023-04-27,MOM,Mono-Blue,0,0
479,2023-04-27,MOM,Mono-Black,14,23
480,2023-04-27,MOM,Mono-Red,7,10
481,2023-04-27,MOM,Mono-Green,26,45
482,2023-04-27,MOM,Mono-White + Splash,8,12
483,2023-04-27,MOM,Mono-Blue + Splash,34,52
484,2023-04-27,MOM,Mono-Black + Splash,32,55
485,2023-04-27,MOM,Mono-Red + Splash,6,15
486,2023-04-27,MOM,Mono-Green + Splash,23,48
487,2023-04-27,MOM,Azorius (WU),1917,3338
488,2023-04-27,MOM,Dimir (UB),2453,4130
489,2023-04-27,MOM,Rakdos (BR),832,1589
490,2023-04-27,MOM,Gruul (RG),523,1007
491,2023-04-27,MOM,Selesnya (GW),860,1572
492,2023-04-27,MOM,Orzhov (WB),766,1524
493,2023-04-27,MOM,Golgari (BG),667,1246
494,2023-04-27,MOM,Simic (GU),590,1077
495,2023-04-27,MOM,Izzet (UR),868,1619
496,2023-04-27,MOM,Boros (RW),679,1264
497,2023-04-27,MOM,Azorius (WU) + Splash,373,709
498,2023-04-27,MOM,Dimir (UB) + Splash,824,1414
499,2023-04-27,MOM,Rakdos (BR) + Splash,284,579
500,2023-04-27,MOM,Gruul (RG) + Splash,281,523
501,2023-04-27,MOM,Selesnya (GW) + Splash,296,586
502,2023-04-27,MOM,Orzhov (WB) + Splash,250,513
503,2023-04-27,MOM,Golgari (BG) + Splash,662,1216
504,2023-04-27,MOM,Simic (GU) + Splash,652,1184
